# Frequency(Hz) Real(n) Imag(n)
2.983456859992514160e+12 1.985924447282790384e+00 -1.391319233709585081e-02
2.985035408595684570e+12 1.985569535231121563e+00 -1.379638385052148197e-02
2.986613957198855469e+12 1.985295720817589205e+00 -1.358796887333626503e-02
2.988192505802025879e+12 1.985117771915335005e+00 -1.332894340542565420e-02
2.989771054405196777e+12 1.985033833355056787e+00 -1.305395245032399745e-02
2.991349603008367188e+12 1.985033460238310843e+00 -1.278800510826418567e-02
2.992928151611538086e+12 1.985103378665528551e+00 -1.254741012179095595e-02
2.994506700214708496e+12 1.985230620683802405e+00 -1.234204511410169278e-02
2.996085248817879395e+12 1.985403913860435576e+00 -1.217757474723092821e-02
2.997663797421049805e+12 1.985614135007633729e+00 -1.205727880558066407e-02
2.999242346024220703e+12 1.985854259728486726e+00 -1.198355690770808862e-02
3.000820894627391113e+12 1.986118951004197442e+00 -1.195923687756380790e-02
3.002399443230562012e+12 1.986403768325817776e+00 -1.198876539563729741e-02
3.003977991833732422e+12 1.986703868139628959e+00 -1.207929022891614419e-02
3.005556540436903320e+12 1.987011938926184218e+00 -1.224152577247968228e-02
3.007135089040073730e+12 1.987314963407995627e+00 -1.249002171005008689e-02
3.008713637643244141e+12 1.987589338567898656e+00 -1.284185324843653032e-02
3.010292186246415039e+12 1.987794300057661445e+00 -1.331160020968749809e-02
3.011870734849585449e+12 1.987865550003033555e+00 -1.389875444964102855e-02
3.013449283452756348e+12 1.987716867895564121e+00 -1.456286929376074402e-02
3.015027832055926758e+12 1.987269436936395905e+00 -1.518976189462705080e-02
3.016606380659097656e+12 1.986530394160203272e+00 -1.558731092903633056e-02
3.018184929262268066e+12 1.985669836443297420e+00 -1.558573980769085814e-02
3.019763477865438965e+12 1.984945125048963588e+00 -1.519270687054660555e-02
3.021342026468609375e+12 1.984511500716797050e+00 -1.458033423145611678e-02
3.022920575071780273e+12 1.984369877833770834e+00 -1.392828587155438280e-02
3.024499123674950684e+12 1.984448418245397194e+00 -1.334084591940363704e-02
3.026077672278121582e+12 1.984671187235100165e+00 -1.285809663577350964e-02
3.027656220881291992e+12 1.984980281242611833e+00 -1.248666019720486541e-02
3.029234769484462891e+12 1.985335844418360862e+00 -1.221964005786729465e-02
3.030813318087633301e+12 1.985711208958289786e+00 -1.204599784334432593e-02
3.032391866690804199e+12 1.986088617090161490e+00 -1.195450488206653041e-02
3.033970415293974609e+12 1.986456149603601284e+00 -1.193547129824708460e-02
3.035548963897145508e+12 1.986805387164951808e+00 -1.198155745223392077e-02
3.037127512500315918e+12 1.987129400201895990e+00 -1.208804021025384687e-02
3.038706061103486816e+12 1.987420876112995005e+00 -1.225258064542133346e-02
3.040284609706657227e+12 1.987670314710757946e+00 -1.247441489111394443e-02
3.041863158309827637e+12 1.987864324722559140e+00 -1.275276340652977715e-02
3.043441706912998535e+12 1.987984273247279887e+00 -1.308410215161793719e-02
3.045020255516168945e+12 1.988006016899986683e+00 -1.345787550723149227e-02
3.046598804119339844e+12 1.987902280920092801e+00 -1.385058577436923052e-02
3.048177352722510254e+12 1.987650204692667177e+00 -1.421970266607788975e-02
3.049755901325681152e+12 1.987246036515399661e+00 -1.450233925592463169e-02
3.051334449928851562e+12 1.986723180569834435e+00 -1.462736861568172259e-02
3.052912998532022461e+12 1.986158333861838488e+00 -1.454466255711548209e-02
3.054491547135192871e+12 1.985649408743860089e+00 -1.425471559199344672e-02
3.056070095738363770e+12 1.985275540430511354e+00 -1.381025330410597454e-02
3.057648644341534180e+12 1.985072352100355264e+00 -1.328796401303330814e-02
3.059227192944705078e+12 1.985036062912905575e+00 -1.275804858061204902e-02
3.060805741547875488e+12 1.985141202504181690e+00 -1.227056704200754460e-02
3.062384290151046387e+12 1.985355500341506430e+00 -1.185587292296330642e-02
3.063962838754216797e+12 1.985647531276338640e+00 -1.152993984444647228e-02
3.065541387357387695e+12 1.985989436346926151e+00 -1.129926928667436201e-02
3.067119935960558105e+12 1.986357620641062693e+00 -1.116425139138069698e-02
3.068698484563729004e+12 1.986732839176452492e+00 -1.112158960129564639e-02
3.070277033166899414e+12 1.987099822759426537e+00 -1.116638568417946051e-02
3.071855581770069824e+12 1.987446221250606992e+00 -1.129389453590070452e-02
3.073434130373240723e+12 1.987760856023594647e+00 -1.150061574187299408e-02
3.075012678976411133e+12 1.988031519001273617e+00 -1.178440725409644202e-02
3.076591227579582031e+12 1.988242630052879933e+00 -1.214338085868132792e-02
3.078169776182752441e+12 1.988373149402488549e+00 -1.257326463768019230e-02
3.079748324785923340e+12 1.988395522773527713e+00 -1.306277386984909528e-02
3.081326873389093750e+12 1.988277355866721940e+00 -1.358670024141414578e-02
3.082905421992264648e+12 1.987988921295977152e+00 -1.409783135895227926e-02
3.084483970595435059e+12 1.987519929414304665e+00 -1.452296771470446696e-02
3.086062519198605957e+12 1.986903078528253541e+00 -1.477441298912959833e-02
3.087641067801776367e+12 1.986226005596449795e+00 -1.478514272737244291e-02
3.089219616404947266e+12 1.985606770271798993e+00 -1.454900244254809377e-02
3.090798165008117676e+12 1.985142366421782434e+00 -1.412570344754094515e-02
3.092376713611288574e+12 1.984876113203746906e+00 -1.360478170582737033e-02
3.093955262214458984e+12 1.984803762615940492e+00 -1.306675421553779408e-02
3.095533810817629883e+12 1.984896645735811038e+00 -1.256724446284243450e-02
3.097112359420800293e+12 1.985119828183754098e+00 -1.213907486773712144e-02
3.098690908023971191e+12 1.985440433090847501e+00 -1.179972210227214942e-02
3.100269456627141602e+12 1.985829688315453589e+00 -1.155746788556959864e-02
3.101848005230312500e+12 1.986262654261218286e+00 -1.141491357170116433e-02
3.103426553833482910e+12 1.986717803030478402e+00 -1.137077715749371977e-02
3.105005102436653320e+12 1.987176929365995104e+00 -1.142123875204018382e-02
3.106583651039824219e+12 1.987624900550229112e+00 -1.156146807994844032e-02
3.108162199642994629e+12 1.988048680896984832e+00 -1.178714996988580559e-02
3.109740748246165527e+12 1.988435512477973122e+00 -1.209545683791712033e-02
3.111319296849335938e+12 1.988770490392129497e+00 -1.248499819968842961e-02
3.112897845452506836e+12 1.989033859698412732e+00 -1.295438368508071598e-02
3.114476394055677246e+12 1.989198451742191454e+00 -1.349889722440025461e-02
3.116054942658848145e+12 1.989228192044410370e+00 -1.410445466380574539e-02
3.117633491262018555e+12 1.989080077242200595e+00 -1.473798801435282149e-02
3.119212039865189453e+12 1.988714773788695434e+00 -1.533531449028844099e-02
3.120790588468359863e+12 1.988122502567237548e+00 -1.579499296938484051e-02
3.122369137071530762e+12 1.987359884329166437e+00 -1.599899760773436375e-02
3.123947685674701172e+12 1.986561628768172216e+00 -1.587275975281761745e-02
3.125526234277872070e+12 1.985887026684594714e+00 -1.544034405650574968e-02
3.127104782881042480e+12 1.985440562128934827e+00 -1.480767019060196497e-02
3.128683331484213379e+12 1.985246459922709095e+00 -1.409583021434456657e-02
3.130261880087383789e+12 1.985277293919599728e+00 -1.339622702319951363e-02
3.131840428690554688e+12 1.985488350365305577e+00 -1.276452107980831363e-02
3.133418977293725098e+12 1.985835683612549474e+00 -1.223144919639759971e-02
3.134997525896895996e+12 1.986280961416308832e+00 -1.181385583283498311e-02
3.136576074500066406e+12 1.986790560881144252e+00 -1.152111819378975541e-02
3.138154623103236816e+12 1.987333767909406967e+00 -1.135754737872242057e-02
3.139733171706407715e+12 1.987882153946210151e+00 -1.132295168665658699e-02
3.141311720309578125e+12 1.988409945409823187e+00 -1.141340840844561229e-02
3.142890268912749023e+12 1.988893963871478210e+00 -1.162286269260310277e-02
3.144468817515919434e+12 1.989312105483101778e+00 -1.194462150271030643e-02
3.146047366119090332e+12 1.989640535282481748e+00 -1.237136912054381289e-02
3.147625914722260742e+12 1.989850592858073197e+00 -1.289272151326146219e-02
3.149204463325431641e+12 1.989906885984733309e+00 -1.348966373957129553e-02
3.150783011928602051e+12 1.989769097898861139e+00 -1.412553443126957076e-02
3.152361560531772949e+12 1.989402120272435903e+00 -1.473514644197478421e-02
3.153940109134943359e+12 1.988799775809390491e+00 -1.522019457029997157e-02
3.155518657738114258e+12 1.988017100759012168e+00 -1.546892535100730104e-02
3.157097206341284668e+12 1.987179617923904296e+00 -1.540942401772516304e-02
3.158675754944455566e+12 1.986436419026917699e+00 -1.505815669793052723e-02
3.160254303547625977e+12 1.985890101672476149e+00 -1.450698461399985845e-02
3.161832852150796875e+12 1.985571561021046483e+00 -1.386532413165184052e-02
3.163411400753967285e+12 1.985463033770574759e+00 -1.321844106921922328e-02
3.164989949357138184e+12 1.985528982959223088e+00 -1.261964065670260170e-02
3.166568497960308594e+12 1.985733821933710841e+00 -1.209907727855713024e-02
3.168147046563479492e+12 1.986047577144335330e+00 -1.167430108418059456e-02
3.169725595166649902e+12 1.986445329952461591e+00 -1.135752343293020862e-02
3.171304143769820312e+12 1.986904412411921728e+00 -1.115917570336401148e-02
3.172882692372991211e+12 1.987401587017555649e+00 -1.108851983155531053e-02
3.174461240976161621e+12 1.987911499071302268e+00 -1.115255217519394229e-02
3.176039789579332520e+12 1.988406603778383852e+00 -1.135480198711169564e-02
3.177618338182502930e+12 1.988857428280181416e+00 -1.169507414448028512e-02
3.179196886785673828e+12 1.989231609060162942e+00 -1.216956654654885103e-02
3.180775435388844238e+12 1.989491253423348649e+00 -1.276938511589428144e-02
3.182353983992015137e+12 1.989590004279474744e+00 -1.347513838061637284e-02
3.183932532595185547e+12 1.989473497457673323e+00 -1.424577716061495129e-02
3.185511081198356445e+12 1.989090725326395415e+00 -1.500249250913481339e-02
3.187089629801526855e+12 1.988426690158474841e+00 -1.561889722664483449e-02
3.188668178404697754e+12 1.987551505863386359e+00 -1.594776386872243101e-02
3.190246727007868164e+12 1.986632773398648633e+00 -1.590231775763858643e-02
3.191825275611039062e+12 1.985856974645966222e+00 -1.552262069576788688e-02
3.193403824214209473e+12 1.985330387797161977e+00 -1.493793276834977195e-02
3.194982372817380371e+12 1.985064344632222255e+00 -1.427842146449935165e-02
3.196560921420550781e+12 1.985020528457808409e+00 -1.363059668042948883e-02
3.198139470023721680e+12 1.985150760581972706e+00 -1.303952722774406707e-02
3.199718018626892090e+12 1.985414202242580028e+00 -1.252481307951931917e-02
3.201296567230062500e+12 1.985780838218567990e+00 -1.209389880750858827e-02
3.202875115833233398e+12 1.986229660787713236e+00 -1.175027910675090562e-02
3.204453664436403809e+12 1.986745351193631492e+00 -1.149791367612318892e-02
3.206032213039574707e+12 1.987314786974283987e+00 -1.134310310189753750e-02
3.207610761642745117e+12 1.987923981401112483e+00 -1.129450774711899565e-02
3.209189310245916016e+12 1.988556042814131564e+00 -1.136189558106298278e-02
3.210767858849086426e+12 1.989190505501072348e+00 -1.155463052952831852e-02
3.212346407452257324e+12 1.989803419112033955e+00 -1.188110737779296197e-02
3.213924956055427734e+12 1.990366526056906560e+00 -1.234943438010657583e-02
3.215503504658598633e+12 1.990843834660235512e+00 -1.296803487695381320e-02
3.217082053261769043e+12 1.991184806794545459e+00 -1.374347477776183095e-02
3.218660601864939941e+12 1.991314600585065708e+00 -1.467118918820951162e-02
3.220239150468110352e+12 1.991125566018606019e+00 -1.571101867614520253e-02
3.221817699071281250e+12 1.990489991311226836e+00 -1.673646577029206522e-02
3.223396247674451660e+12 1.989350606058076565e+00 -1.747758868069584220e-02
3.224974796277622559e+12 1.987905637073321907e+00 -1.760413832885044522e-02
3.226553344880792969e+12 1.986596584449181524e+00 -1.704550805668671870e-02
3.228131893483963867e+12 1.985729201670067390e+00 -1.607682322947857206e-02
3.229710442087134277e+12 1.985315309461419986e+00 -1.500478656289543425e-02
3.231288990690305176e+12 1.985241032259779104e+00 -1.399513404442723034e-02
3.232867539293475586e+12 1.985395481533460904e+00 -1.310700599132029985e-02
3.234446087896645996e+12 1.985701017212740060e+00 -1.235134750786923488e-02
3.236024636499816895e+12 1.986108789965659982e+00 -1.172276045996588183e-02
3.237603185102987305e+12 1.986589421007210143e+00 -1.121341351000265316e-02
3.239181733706158203e+12 1.987125181025750198e+00 -1.081881987196737539e-02
3.240760282309328613e+12 1.987703850635255121e+00 -1.053995521146797870e-02
3.242338830912499512e+12 1.988313725037000657e+00 -1.038321245617002987e-02
3.243917379515669922e+12 1.988939822955325898e+00 -1.035857571309890292e-02
3.245495928118840820e+12 1.989561991616626946e+00 -1.047665799678921573e-02
3.247074476722011230e+12 1.990155103921787516e+00 -1.074623772190942857e-02
3.248653025325182129e+12 1.990689700463393663e+00 -1.117383676846952362e-02
3.250231573928352539e+12 1.991130273182036614e+00 -1.176468735052728885e-02
3.251810122531523438e+12 1.991429488712024742e+00 -1.252190439548402090e-02
3.253388671134693848e+12 1.991518825903424661e+00 -1.343903405940100049e-02
3.254967219737864746e+12 1.991299804755909175e+00 -1.447847035988729728e-02
3.256545768341035156e+12 1.990653266307292890e+00 -1.552571475634909569e-02
3.258124316944206055e+12 1.989516264271276702e+00 -1.633403114530893735e-02
3.259702865547376465e+12 1.988052109179319071e+00 -1.658368103500351340e-02
3.261281414150547363e+12 1.986672281211293356e+00 -1.616971903569429034e-02
3.262859962753717773e+12 1.985699767287401052e+00 -1.532806366333923191e-02
3.264438511356888672e+12 1.985176226261377908e+00 -1.436071126772046902e-02
3.266017059960059082e+12 1.985001697110910790e+00 -1.344371003500602867e-02
3.267595608563229492e+12 1.985068178910127434e+00 -1.264466276152017947e-02
3.269174157166400391e+12 1.985297170367817721e+00 -1.197881290012614564e-02
3.270752705769570801e+12 1.985638229797484167e+00 -1.144204961020645582e-02
3.272331254372741699e+12 1.986060797334817885e+00 -1.102584475515837846e-02
3.273909802975912109e+12 1.986547002664686978e+00 -1.072378028801280504e-02
3.275488351579083008e+12 1.987086013033563248e+00 -1.053443462612662848e-02
3.277066900182253418e+12 1.987669312024897383e+00 -1.046239353356999587e-02
3.278645448785424316e+12 1.988286552306917754e+00 -1.051779192325433959e-02
3.280223997388594727e+12 1.988922270606185760e+00 -1.071443491322240406e-02
3.281802545991765625e+12 1.989554151093607670e+00 -1.106716070020966752e-02
3.283381094594936035e+12 1.990152646856455210e+00 -1.159006934360616754e-02
3.284959643198106934e+12 1.990679681103205478e+00 -1.229674229721604284e-02
3.286538191801277344e+12 1.991082879403134775e+00 -1.320083249002120852e-02
3.288116740404448242e+12 1.991282406827559193e+00 -1.431155097417812286e-02
3.289695289007618652e+12 1.991150042170311218e+00 -1.561191573598007427e-02
3.291273837610789551e+12 1.990496008709389475e+00 -1.699242258529098937e-02
3.292852386213959961e+12 1.989154040475764162e+00 -1.811925592279801933e-02
3.294430934817130859e+12 1.987322112460577106e+00 -1.845061621468959204e-02
3.296009483420301270e+12 1.985691934042461915e+00 -1.782376793877240087e-02
3.297588032023471680e+12 1.984716184157897523e+00 -1.670105115319698089e-02
3.299166580626642578e+12 1.984335523698112391e+00 -1.552799923086334473e-02
3.300745129229812988e+12 1.984352692111389871e+00 -1.448642882234076751e-02
3.302323677832983887e+12 1.984617063027666495e+00 -1.361584156668155937e-02
3.303902226436154297e+12 1.985035448883460507e+00 -1.290825452063155444e-02
3.305480775039325195e+12 1.985552531479336968e+00 -1.234444219636384073e-02
3.307059323642495605e+12 1.986135889670407995e+00 -1.190588101072229989e-02
3.308637872245666504e+12 1.986766823474971577e+00 -1.157886602964705060e-02
3.310216420848836914e+12 1.987434358300264270e+00 -1.135609254509823383e-02
3.311794969452007812e+12 1.988130721709383542e+00 -1.123713066310762405e-02
3.313373518055178223e+12 1.988847510434629484e+00 -1.122801481230422185e-02
3.314952066658349121e+12 1.989572458679923272e+00 -1.133984350653268608e-02
3.316530615261519531e+12 1.990287224049957171e+00 -1.158658628386442964e-02
3.318109163864690430e+12 1.990966372366745007e+00 -1.198309986814763244e-02
3.319687712467860840e+12 1.991576287806710033e+00 -1.254461603178475514e-02
3.321266261071031738e+12 1.992070990359272820e+00 -1.328738693720907249e-02
3.322844809674202148e+12 1.992381242373362227e+00 -1.422681182951451330e-02
3.324423358277373047e+12 1.992394190520221597e+00 -1.536340888537055145e-02
3.326001906880543457e+12 1.991929375415820269e+00 -1.663227395401445027e-02
3.327580455483714355e+12 1.990772930946298258e+00 -1.777490597610550602e-02
3.329159004086884766e+12 1.988966934804391240e+00 -1.823930413366256845e-02
3.330737552690055176e+12 1.987161872967614373e+00 -1.765575418369426386e-02
3.332316101293226074e+12 1.985995386148233344e+00 -1.640918205956187759e-02
3.333894649896396484e+12 1.985498654077241021e+00 -1.504528128821273555e-02
3.335473198499567383e+12 1.985459908767084114e+00 -1.381626642109265099e-02
3.337051747102737793e+12 1.985702727572404847e+00 -1.278620453090617212e-02
3.338630295705908691e+12 1.986116976663453881e+00 -1.195469527686522301e-02
3.340208844309079102e+12 1.986636971298278986e+00 -1.130512513755091777e-02
3.341787392912250000e+12 1.987223750231341457e+00 -1.082010401036497156e-02
3.343365941515420410e+12 1.987854376244884147e+00 -1.048697054859966567e-02
3.344944490118591309e+12 1.988514677679361631e+00 -1.030024686507997542e-02
3.346523038721761719e+12 1.989193278710098767e+00 -1.026248531175392997e-02
3.348101587324932617e+12 1.989876225906392904e+00 -1.038349645940909484e-02
3.349680135928103027e+12 1.990542560520086601e+00 -1.067780134701207598e-02
3.351258684531273926e+12 1.991161695764107620e+00 -1.116105762163214880e-02
3.352837233134444336e+12 1.991692162759172602e+00 -1.184752948189650087e-02
3.354415781737615234e+12 1.992078024646812828e+00 -1.274970423675520458e-02
3.355994330340785645e+12 1.992236995338196870e+00 -1.387592128179735221e-02
3.357572878943956543e+12 1.992036042893780667e+00 -1.521184695668135502e-02
3.359151427547126953e+12 1.991266796891274504e+00 -1.665052629930648120e-02
3.360729976150297852e+12 1.989725115932971411e+00 -1.782827674732616677e-02
3.362308524753468262e+12 1.987628074875987361e+00 -1.810997636297980926e-02
3.363887073356638672e+12 1.985796822503189007e+00 -1.732509982133934728e-02
3.365465621959809570e+12 1.984715915729511337e+00 -1.604546404892931433e-02
3.367044170562979980e+12 1.984272291807558153e+00 -1.475598590382712870e-02
3.368622719166150879e+12 1.984241824537735788e+00 -1.362751963753452457e-02
3.370201267769321289e+12 1.984471520932866051e+00 -1.268908818586295985e-02
3.371779816372492188e+12 1.984872243654357771e+00 -1.193042751836880661e-02
3.373358364975662598e+12 1.985391836180117053e+00 -1.133463637662059272e-02
3.374936913578833496e+12 1.985998846934121209e+00 -1.088622530309314197e-02
3.376515462182003906e+12 1.986674725627293414e+00 -1.057302122579495060e-02
3.378094010785174805e+12 1.987409938241793794e+00 -1.038756091758723070e-02
3.379672559388345215e+12 1.988201033040571275e+00 -1.032896220394205825e-02
3.381251107991516113e+12 1.989047292450918825e+00 -1.040480859778029898e-02
3.382829656594686523e+12 1.989946588920949555e+00 -1.063228954832769885e-02
3.384408205197857422e+12 1.990890868508061962e+00 -1.103776427645385312e-02
3.385986753801027832e+12 1.991862948586660798e+00 -1.165460405944698796e-02
3.387565302404198730e+12 1.992836793779916738e+00 -1.252202984763588905e-02
3.389143851007369141e+12 1.993780034999421913e+00 -1.369148076089162468e-02
3.390722399610540039e+12 1.994650900507123348e+00 -1.524851850363377788e-02
3.392300948213710449e+12 1.995373073699243660e+00 -1.736472266199899639e-02
3.393879496816881348e+12 1.995723507691601784e+00 -2.043916316859234472e-02
3.395458045420051758e+12 1.994545913790975789e+00 -2.555916722931500171e-02
3.397036594023222168e+12 1.985036623510148868e+00 -2.884900744421133381e-02
3.398615142626393066e+12 1.981162440979745254e+00 -2.270113700881981611e-02
3.400193691229563477e+12 1.981048839289326402e+00 -1.912260138612075985e-02
3.401772239832734375e+12 1.981552881088067153e+00 -1.682530565222523089e-02
3.403350788435904785e+12 1.982251667091871505e+00 -1.517438410353793253e-02
3.404929337039075684e+12 1.983039210457399726e+00 -1.391093189173136721e-02
3.406507885642246094e+12 1.983879061670761779e+00 -1.291035937809700135e-02
3.408086434245416992e+12 1.984755072672026444e+00 -1.210646596354666288e-02
3.409664982848587402e+12 1.985657676177849051e+00 -1.146129665440592457e-02
3.411243531451758301e+12 1.986580536451773682e+00 -1.095124877342350603e-02
3.412822080054928711e+12 1.987520850123941640e+00 -1.056121824810704081e-02
3.414400628658099609e+12 1.988479968578311885e+00 -1.028352249933773763e-02
3.415979177261270020e+12 1.989462613247239275e+00 -1.011920194943119987e-02
3.417557725864440918e+12 1.990474231799645111e+00 -1.007984675185911831e-02
3.419136274467611328e+12 1.991516632296069789e+00 -1.018855487033698375e-02
3.420714823070782227e+12 1.992582798145547729e+00 -1.047856280281009300e-02
3.422293371673952637e+12 1.993653809125087495e+00 -1.098906679051342601e-02
3.423871920277123535e+12 1.994701507280127961e+00 -1.176242238696323904e-02
3.425450468880293945e+12 1.995694679590357401e+00 -1.285202416515075600e-02
3.427029017483464355e+12 1.996598191969148228e+00 -1.434935649216576015e-02
3.428607566086635254e+12 1.997349431525532459e+00 -1.644580349230944510e-02
3.430186114689805664e+12 1.997750734399323713e+00 -1.961257627395021630e-02
3.431764663292976562e+12 1.996569473425634289e+00 -2.537416626651075452e-02
3.433343211896146973e+12 1.984753663107079236e+00 -2.774973144164322517e-02
3.434921760499317871e+12 1.982028390466726631e+00 -2.092007745457797468e-02
3.436500309102488281e+12 1.982108848896629638e+00 -1.742281749662198329e-02
3.438078857705659180e+12 1.982600033309984688e+00 -1.519466399315266315e-02
3.439657406308829590e+12 1.983219158173606278e+00 -1.360763615110287955e-02
3.441235954912000488e+12 1.983898283542010477e+00 -1.241608977540691050e-02
3.442814503515170898e+12 1.984615887595021055e+00 -1.150442311610896592e-02
3.444393052118341797e+12 1.985362709664349135e+00 -1.081271216452569031e-02
3.445971600721512207e+12 1.986132581061509361e+00 -1.030733578659140913e-02
3.447550149324683105e+12 1.986921192135005620e+00 -9.967772537654052967e-03
3.449128697927853516e+12 1.987727347293511082e+00 -9.781850590363709227e-03
3.450707246531024414e+12 1.988553471660334360e+00 -9.745879271670155816e-03
3.452285795134194824e+12 1.989403996894087756e+00 -9.866794103908418240e-03
3.453864343737365723e+12 1.990281723662652436e+00 -1.016442252817468909e-02
3.455442892340536133e+12 1.991182799848073781e+00 -1.067294692004203994e-02
3.457021440943707031e+12 1.992091574383573871e+00 -1.144160887483610528e-02
3.458599989546877441e+12 1.992977054369486023e+00 -1.253795710396102270e-02
3.460178538150047852e+12 1.993788454805159649e+00 -1.406464279780148680e-02
3.461757086753218750e+12 1.994429958982050666e+00 -1.621495883293151349e-02
3.463335635356389160e+12 1.994618559947249459e+00 -1.944377637077663451e-02
3.464914183959560059e+12 1.992717377155965863e+00 -2.495866507987288402e-02
3.466492732562730469e+12 1.982756900848157366e+00 -2.587954129687089488e-02
3.468071281165901367e+12 1.980206475488137663e+00 -2.034304940349058316e-02
3.469649829769071777e+12 1.980222223603330223e+00 -1.721869687199103355e-02
3.471228378372242676e+12 1.980720963497684783e+00 -1.521375875510149432e-02
3.472806926975413086e+12 1.981385005820196721e+00 -1.380159709029612526e-02
3.474385475578583984e+12 1.982132437499146249e+00 -1.275652878066484142e-02
3.475964024181754395e+12 1.982939065961472958e+00 -1.196622400047491278e-02
3.477542572784925293e+12 1.983798636613558042e+00 -1.137122015936783449e-02
3.479121121388095703e+12 1.984709366708381939e+00 -1.093998879488603491e-02
3.480699669991266602e+12 1.985668798150521441e+00 -1.065559765093930349e-02
3.482278218594437012e+12 1.986673416319032714e+00 -1.050762052727605318e-02
3.483856767197607910e+12 1.987721126491760915e+00 -1.048866578422072773e-02
3.485435315800778320e+12 1.988813667067171664e+00 -1.059529377005441822e-02
3.487013864403949219e+12 1.989956675715065959e+00 -1.083135128211880696e-02
3.488592413007119629e+12 1.991157266145108240e+00 -1.121131923492077465e-02
3.490170961610290527e+12 1.992420432298150912e+00 -1.176226025575463803e-02
3.491749510213460938e+12 1.993746677432474357e+00 -1.252407690898593544e-02
3.493328058816631348e+12 1.995135085763033667e+00 -1.355035758624590844e-02
3.494906607419802246e+12 1.996597144087446152e+00 -1.491796719659748555e-02
3.496485156022972656e+12 1.998189746063916195e+00 -1.676128359698185119e-02
3.498063704626143555e+12 2.000115150132350639e+00 -1.936333445457345120e-02
3.499642253229313965e+12 2.003250954082396174e+00 -2.334731491086659144e-02
