# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:29:18
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-725.08250825	0.11850906
-725.04950495	0.12938265
-725.01650165	0.14014960
-724.98349835	0.15060845
-724.95049505	0.16066080
-724.91749175	0.17071308
-724.88448845	0.18038597
-724.85148515	0.19053054
-724.81848185	0.20122165
-724.78547855	0.21301180
-724.75247525	0.22634117
-724.71947195	0.24195234
-724.68646865	0.26025855
-724.65346535	0.28197950
-724.62046205	0.30750853
-724.58745875	0.33717789
-724.55445545	0.37106355
-724.52145215	0.40879428
-724.48844884	0.44974811
-724.45544554	0.49295805
-724.42244224	0.53685564
-724.38943894	0.57983845
-724.35643564	0.61933690
-724.32343234	0.65322076
-724.29042904	0.67828541
-724.25742574	0.69192211
-724.22442244	0.69143331
-724.19141914	0.67448166
-724.15841584	0.63936861
-724.12541254	0.58555375
-724.09240924	0.51364982
-724.05940594	0.42575092
-724.02640264	0.32503926
-723.99339934	0.21567361
-723.96039604	0.10253409
-723.92739274	-0.00977814
-723.89438944	-0.11756163
-723.86138614	-0.21876084
-723.82838284	-0.31367130
-723.79537954	-0.40562863
-723.76237624	-0.50061556
-723.72937294	-0.60716709
-723.69636964	-0.73488041
-723.66336634	-0.89343546
-723.63036304	-1.09128911
-723.59735974	-1.33294229
-723.56435644	-1.61820277
-723.53135314	-1.93909643
-723.49834983	-2.27923792
-723.46534653	-2.61318060
-723.43234323	-2.90834880
-723.39933993	-3.12897802
-723.36633663	-3.24038092
-723.33333333	-3.21429617
-723.30033003	-3.03278270
-723.26732673	-2.69333134
-723.23432343	-2.21245429
-723.20132013	-1.62373020
-723.16831683	-0.97586136
-723.13531353	-0.32190748
-723.10231023	0.28693834
-723.06930693	0.81234223
-723.03630363	1.23153177
-723.00330033	1.53968775
-722.97029703	1.74536421
-722.93729373	1.86336228
-722.90429043	1.90969185
-722.87128713	1.89725708
-722.83828383	1.83794125
-722.80528053	1.74196184
-722.77227723	1.62185850
-722.73927393	1.49056120
-722.70627063	1.35987597
-722.67326733	1.23636498
-722.64026403	1.12191377
-722.60726073	1.01286676
-722.57425743	0.90486440
-722.54125413	0.79652730
-722.50825083	0.68994568
-722.47524752	0.59170785
-722.44224422	0.50691904
-722.40924092	0.43913086
-722.37623762	0.38694242
-722.34323432	0.34632830
-722.31023102	0.31214029
-722.27722772	0.28022546
-722.24422442	0.24706607
-722.21122112	0.21083092
-722.17821782	0.16968734
-722.14521452	0.12369783
-722.11221122	0.07344697
-722.07920792	0.02197459
-722.04620462	-0.02738476
-722.01320132	-0.07143753
-721.98019802	-0.10815112
-721.94719472	-0.13547982
-721.91419142	-0.15199313
-721.88118812	-0.15519368
-721.84818482	-0.14315690
-721.81518152	-0.11518360
-721.78217822	-0.07262017
-721.74917492	-0.01975072
-721.71617162	0.03774972
-721.68316832	0.09287910
-721.65016502	0.13934450
-721.61716172	0.17176947
-721.58415842	0.18710095
-721.55115512	0.18496730
-721.51815182	0.16681246
-721.48514851	0.13600544
-721.45214521	0.09550545
-721.41914191	0.04873869
-721.38613861	-0.00124800
-721.35313531	-0.05062932
-721.32013201	-0.09453740
-721.28712871	-0.12727072
-721.25412541	-0.14494299
-721.22112211	-0.14559863
-721.18811881	-0.13051527
-721.15511551	-0.10298691
-721.12211221	-0.06804440
-721.08910891	-0.03146204
-721.05610561	0.00165003
-721.02310231	0.02643295
-720.99009901	0.04053141
-720.95709571	0.04386153
-720.92409241	0.03847487
-720.89108911	0.02852169
-720.85808581	0.01659918
-720.82508251	0.00519569
-720.79207921	-0.00576837
-720.75907591	-0.01653906
-720.72607261	-0.02733350
-720.69306931	-0.03810717
-720.66006601	-0.04806735
-720.62706271	-0.05576921
-720.59405941	-0.06032511
-720.56105611	-0.06125682
-720.52805281	-0.05938698
-720.49504950	-0.05562382
-720.46204620	-0.05085293
-720.42904290	-0.04485694
-720.39603960	-0.03801599
-720.36303630	-0.03114652
-720.33003300	-0.02658558
-720.29702970	-0.02730253
-720.26402640	-0.03445492
-720.23102310	-0.04689481
-720.19801980	-0.06092256
-720.16501650	-0.07178221
-720.13201320	-0.07567479
-720.09900990	-0.07078879
-720.06600660	-0.05679858
-720.03300330	-0.03486126
-720.00000000	-0.00695219
-719.96699670	0.02450237
-719.93399340	0.05713927
-719.90099010	0.08849453
-719.86798680	0.11665828
-719.83498350	0.13962407
-719.80198020	0.15617103
-719.76897690	0.16472132
-719.73597360	0.16451585
-719.70297030	0.15413460
-719.66996700	0.13268621
-719.63696370	0.09971384
-719.60396040	0.05620915
-719.57095710	0.00570811
-719.53795380	-0.04626985
-719.50495050	-0.09319112
-719.47194719	-0.12888741
-719.43894389	-0.14961192
-719.40594059	-0.15418619
-719.37293729	-0.14415625
-719.33993399	-0.12213351
-719.30693069	-0.09162794
-719.27392739	-0.05539889
-719.24092409	-0.01788693
-719.20792079	0.01662642
-719.17491749	0.04327359
-719.14191419	0.05754513
-719.10891089	0.05786110
-719.07590759	0.04530090
-719.04290429	0.02379813
-719.00990099	-0.00240759
-718.97689769	-0.02892970
-718.94389439	-0.05310040
-718.91089109	-0.07310871
-718.87788779	-0.08756050
-718.84488449	-0.09548893
-718.81188119	-0.09595482
-718.77887789	-0.08959857
-718.74587459	-0.07746381
-718.71287129	-0.06283342
-718.67986799	-0.04762687
-718.64686469	-0.03420906
-718.61386139	-0.02269239
-718.58085809	-0.01269824
-718.54785479	-0.00357728
-718.51485149	0.00500495
-718.48184818	0.01245684
-718.44884488	0.01864695
-718.41584158	0.02273323
-718.38283828	0.02532314
-718.34983498	0.02592965
-718.31683168	0.02404773
-718.28382838	0.01940466
-718.25082508	0.01138016
-718.21782178	0.00178172
-718.18481848	-0.00665168
-718.15181518	-0.01016300
-718.11881188	-0.00555698
-718.08580858	0.00765470
-718.05280528	0.02684253
-718.01980198	0.04710813
-717.98679868	0.06176782
-717.95379538	0.06614525
-717.92079208	0.05751473
-717.88778878	0.03744902
-717.85478548	0.00998713
-717.82178218	-0.01926561
-717.78877888	-0.04551261
-717.75577558	-0.06566479
-717.72277228	-0.07830433
-717.68976898	-0.08383254
-717.65676568	-0.08333192
-717.62376238	-0.07793044
-717.59075908	-0.06979700
-717.55775578	-0.06072756
-717.52475248	-0.05206355
-717.49174917	-0.04520272
-717.45874587	-0.04082278
-717.42574257	-0.03861576
-717.39273927	-0.03799461
-717.35973597	-0.03762939
-717.32673267	-0.03706152
-717.29372937	-0.03634577
-717.26072607	-0.03714840
-717.22772277	-0.04046509
-717.19471947	-0.04648626
-717.16171617	-0.05335335
-717.12871287	-0.05750929
-717.09570957	-0.05544892
-717.06270627	-0.04493060
-717.02970297	-0.02664884
-716.99669967	-0.00440825
-716.96369637	0.01679288
-716.93069307	0.03267580
-716.89768977	0.04106469
-716.86468647	0.04203255
-716.83168317	0.03780861
-716.79867987	0.03099897
-716.76567657	0.02304362
-716.73267327	0.01500087
-716.69966997	0.00717326
-716.66666667	-0.00021687
-716.63366337	-0.00614603
-716.60066007	-0.00934208
-716.56765677	-0.00841506
-716.53465347	-0.00260055
-716.50165017	0.00721192
-716.46864686	0.01881977
-716.43564356	0.02934804
-716.40264026	0.03654627
-716.36963696	0.03952454
-716.33663366	0.04029363
-716.30363036	0.04133937
