# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:17:44
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-711.22112211	0.16551890
-711.18811881	0.16618224
-711.15511551	0.15639961
-711.12211221	0.13640398
-711.08910891	0.10643989
-711.05610561	0.06780080
-711.02310231	0.02285538
-710.99009901	-0.02551066
-710.95709571	-0.07250453
-710.92409241	-0.11322096
-710.89108911	-0.14225725
-710.85808581	-0.15627788
-710.82508251	-0.15410159
-710.79207921	-0.13626295
-710.75907591	-0.10585691
-710.72607261	-0.06702361
-710.69306931	-0.02340767
-710.66006601	0.02068884
-710.62706271	0.06199809
-710.59405941	0.09794084
-710.56105611	0.12674814
-710.52805281	0.14638379
-710.49504950	0.15546312
-710.46204620	0.15248952
-710.42904290	0.13693663
-710.39603960	0.11019367
-710.36303630	0.07481017
-710.33003300	0.03458724
-710.29702970	-0.00625603
-710.26402640	-0.04390669
-710.23102310	-0.07555128
-710.19801980	-0.09864076
-710.16501650	-0.11203013
-710.13201320	-0.11525625
-710.09900990	-0.10906165
-710.06600660	-0.09507982
-710.03300330	-0.07595702
-710.00000000	-0.05449724
-709.96699670	-0.03368477
-709.93399340	-0.01626617
-709.90099010	-0.00413858
-709.86798680	0.00232522
-709.83498350	0.00246737
-709.80198020	-0.00240619
-709.76897690	-0.01134915
-709.73597360	-0.02229651
-709.70297030	-0.03242876
-709.66996700	-0.03849959
-709.63696370	-0.03768476
-709.60396040	-0.02803583
-709.57095710	-0.00955816
-709.53795380	0.01501193
-709.50495050	0.04198758
-709.47194719	0.06642535
-709.43894389	0.08413050
-709.40594059	0.09196633
-709.37293729	0.08864634
-709.33993399	0.07477812
-709.30693069	0.05293546
-709.27392739	0.02593822
-709.24092409	-0.00232387
-709.20792079	-0.02903180
-709.17491749	-0.05132533
-709.14191419	-0.06686714
-709.10891089	-0.07424349
-709.07590759	-0.07215088
-709.04290429	-0.06006789
-709.00990099	-0.03843912
-708.97689769	-0.00872597
-708.94389439	0.02719361
-708.91089109	0.06617172
-708.87788779	0.10493080
-708.84488449	0.13948384
