# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T15:22:19
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-716.23762376	0.05908783
-716.20462046	0.06983201
-716.17161716	0.08123673
-716.13861386	0.08876613
-716.10561056	0.08909957
-716.07260726	0.08094247
-716.03960396	0.06437881
-716.00660066	0.04120460
-715.97359736	0.01374903
-715.94059406	-0.01519211
-715.90759076	-0.04243453
-715.87458746	-0.06513868
-715.84158416	-0.08160103
-715.80858086	-0.09111534
-715.77557756	-0.09442958
-715.74257426	-0.09377537
-715.70957096	-0.09137915
-715.67656766	-0.08909209
-715.64356436	-0.08823868
-715.61056106	-0.08824902
-715.57755776	-0.08836217
-715.54455446	-0.08662516
-715.51155116	-0.08178578
-715.47854785	-0.07343552
-715.44554455	-0.06298175
-715.41254125	-0.05285561
-715.37953795	-0.04491158
-715.34653465	-0.04069957
-715.31353135	-0.04026049
-715.28052805	-0.04236452
-715.24752475	-0.04443875
-715.21452145	-0.04353447
-715.18151815	-0.03724501
-715.14851485	-0.02462155
-715.11551155	-0.00647612
-715.08250825	0.01490101
-715.04950495	0.03670090
-715.01650165	0.05642044
-714.98349835	0.07216909
-714.95049505	0.08196271
-714.91749175	0.08475940
-714.88448845	0.07991591
-714.85148515	0.06845863
-714.81848185	0.05287087
-714.78547855	0.03607912
-714.75247525	0.02163415
-714.71947195	0.01199247
-714.68646865	0.00760302
-714.65346535	0.00851012
-714.62046205	0.01343789
-714.58745875	0.02074217
-714.55445545	0.02911682
-714.52145215	0.03800072
-714.48844884	0.04702687
-714.45544554	0.05625636
-714.42244224	0.06562646
-714.38943894	0.07479095
-714.35643564	0.08317366
-714.32343234	0.08938571
-714.29042904	0.09293651
-714.25742574	0.09328867
-714.22442244	0.09124246
-714.19141914	0.08753889
-714.15841584	0.08273071
-714.12541254	0.07696926
-714.09240924	0.06914913
-714.05940594	0.05776216
-714.02640264	0.04109981
-713.99339934	0.01904265
-713.96039604	-0.00774238
-713.92739274	-0.03685568
-713.89438944	-0.06538250
-713.86138614	-0.09049872
-713.82838284	-0.10967497
-713.79537954	-0.12149503
-713.76237624	-0.12511085
-713.72937294	-0.12112041
-713.69636964	-0.11104671
-713.66336634	-0.09651829
-713.63036304	-0.08063039
-713.59735974	-0.06542949
-713.56435644	-0.05287887
-713.53135314	-0.04393197
-713.49834983	-0.03917472
-713.46534653	-0.03772584
