# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-03T16:26:19
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-710.75907591	-0.00866900
-710.72607261	-0.01685732
-710.69306931	-0.02543231
-710.66006601	-0.03329449
-710.62706271	-0.03938792
-710.59405941	-0.04345978
-710.56105611	-0.04502627
-710.52805281	-0.04417183
-710.49504950	-0.04177923
-710.46204620	-0.03839901
-710.42904290	-0.03491847
-710.39603960	-0.03172899
-710.36303630	-0.02923710
-710.33003300	-0.02758111
-710.29702970	-0.02650568
-710.26402640	-0.02614234
-710.23102310	-0.02592442
-710.19801980	-0.02604850
-710.16501650	-0.02587914
-710.13201320	-0.02576052
-710.09900990	-0.02521448
-710.06600660	-0.02402809
-710.03300330	-0.02232298
-710.00000000	-0.01972812
-709.96699670	-0.01624139
-709.93399340	-0.01211209
-709.90099010	-0.00705934
-709.86798680	-0.00173708
-709.83498350	0.00322510
-709.80198020	0.00758152
-709.76897690	0.01063464
-709.73597360	0.01225206
-709.70297030	0.01236948
-709.66996700	0.01104960
-709.63696370	0.00910663
-709.60396040	0.00710226
-709.57095710	0.00549131
-709.53795380	0.00486329
-709.50495050	0.00529414
-709.47194719	0.00682025
-709.43894389	0.00903100
-709.40594059	0.01205512
-709.37293729	0.01523576
-709.33993399	0.01847828
-709.30693069	0.02181865
-709.27392739	0.02476343
-709.24092409	0.02722110
-709.20792079	0.02930784
-709.17491749	0.03058792
-709.14191419	0.03107726
-709.10891089	0.03075201
-709.07590759	0.02941705
-709.04290429	0.02667604
-709.00990099	0.02243507
-708.97689769	0.01690413
-708.94389439	0.00956288
-708.91089109	0.00093428
-708.87788779	-0.00835386
-708.84488449	-0.01795329
-708.81188119	-0.02688572
-708.77887789	-0.03463663
-708.74587459	-0.04054061
-708.71287129	-0.04477811
-708.67986799	-0.04732543
-708.64686469	-0.04862650
-708.61386139	-0.04929228
-708.58085809	-0.04973354
-708.54785479	-0.05037741
-708.51485149	-0.05118646
-708.48184818	-0.05197016
-708.44884488	-0.05247868
-708.41584158	-0.05203165
-708.38283828	-0.05049570
-708.34983498	-0.04734882
-708.31683168	-0.04244296
-708.28382838	-0.03611037
-708.25082508	-0.02861828
-708.21782178	-0.02031516
-708.18481848	-0.01194915
-708.15181518	-0.00380330
-708.11881188	0.00404830
-708.08580858	0.01120569
-708.05280528	0.01790390
-708.01980198	0.02425579
-707.98679868	0.02987603
-707.95379538	0.03478903
-707.92079208	0.03878822
-707.88778878	0.04130477
-707.85478548	0.04195294
-707.82178218	0.04086773
-707.78877888	0.03820039
-707.75577558	0.03444798
-707.72277228	0.03017589
-707.68976898	0.02650821
-707.65676568	0.02370084
-707.62376238	0.02238716
-707.59075908	0.02282058
-707.55775578	0.02460040
-707.52475248	0.02757878
-707.49174917	0.03117778
-707.45874587	0.03463715
-707.42574257	0.03788068
-707.39273927	0.04035083
-707.35973597	0.04187333
-707.32673267	0.04224127
-707.29372937	0.04148238
-707.26072607	0.03998878
-707.22772277	0.03741906
-707.19471947	0.03382940
-707.16171617	0.02951103
-707.12871287	0.02415892
-707.09570957	0.01812721
-707.06270627	0.01164700
-707.02970297	0.00496308
-706.99669967	-0.00177257
-706.96369637	-0.00794582
-706.93069307	-0.01319864
-706.89768977	-0.01779797
-706.86468647	-0.02140475
-706.83168317	-0.02427540
-706.79867987	-0.02670440
-706.76567657	-0.02820029
-706.73267327	-0.02943693
-706.69966997	-0.03019453
-706.66666667	-0.03024185
-706.63366337	-0.02963166
-706.60066007	-0.02852589
-706.56765677	-0.02674303
