# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 1000 waveforms. Timestamp: 2026-02-11T13:29:57
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-723.43234323	-2.29539187
-723.39933993	-2.64759270
-723.36633663	-2.96264479
-723.33333333	-3.20241816
-723.30033003	-3.32876483
-723.26732673	-3.30925787
-723.23432343	-3.12351024
-723.20132013	-2.76630150
-723.16831683	-2.25380119
-723.13531353	-1.62300168
-723.10231023	-0.92805688
-723.06930693	-0.22894391
-723.03630363	0.41610632
-723.00330033	0.96221339
-722.97029703	1.38462121
-722.93729373	1.68007368
-722.90429043	1.86181875
-722.87128713	1.95165270
-722.83828383	1.97026478
-722.80528053	1.93423319
-722.77227723	1.85517606
-722.73927393	1.74221058
-722.70627063	1.60590721
-722.67326733	1.45916152
-722.64026403	1.31536393
-722.60726073	1.18411545
-722.57425743	1.06880605
-722.54125413	0.96583690
-722.50825083	0.86914431
-722.47524752	0.77339468
-722.44224422	0.67894222
-722.40924092	0.59013754
-722.37623762	0.51238447
-722.34323432	0.44910148
-722.31023102	0.39856523
-722.27722772	0.35577891
-722.24422442	0.31586337
-722.21122112	0.27545102
-722.17821782	0.23392629
-722.14521452	0.19189193
-722.11221122	0.14935540
-722.07920792	0.10615209
-722.04620462	0.06177616
-722.01320132	0.01790594
-721.98019802	-0.02276465
-721.94719472	-0.05687877
-721.91419142	-0.08224500
-721.88118812	-0.09846518
-721.84818482	-0.10504662
-721.81518152	-0.10321636
-721.78217822	-0.09226812
-721.74917492	-0.07323071
-721.71617162	-0.04762539
-721.68316832	-0.01875793
-721.65016502	0.00953542
-721.61716172	0.03379708
-721.58415842	0.05148861
-721.55115512	0.06197709
-721.51815182	0.06474061
-721.48514851	0.06076285
-721.45214521	0.05155567
-721.41914191	0.03885141
-721.38613861	0.02462727
-721.35313531	0.01006830
-721.32013201	-0.00352968
-721.28712871	-0.01584024
-721.25412541	-0.02570005
-721.22112211	-0.03184505
-721.18811881	-0.03360916
-721.15511551	-0.03107634
-721.12211221	-0.02501554
-721.08910891	-0.01696112
-721.05610561	-0.00799027
-721.02310231	0.00082309
-720.99009901	0.00846936
-720.95709571	0.01301377
-720.92409241	0.01377140
-720.89108911	0.00996937
-720.85808581	0.00346803
-720.82508251	-0.00416953
-720.79207921	-0.01113057
-720.75907591	-0.01706269
-720.72607261	-0.02239309
-720.69306931	-0.02786879
-720.66006601	-0.03370911
-720.62706271	-0.03950388
-720.59405941	-0.04503722
-720.56105611	-0.04935121
-720.52805281	-0.05194742
-720.49504950	-0.05241355
-720.46204620	-0.05076893
-720.42904290	-0.04768887
-720.39603960	-0.04387923
-720.36303630	-0.03997205
-720.33003300	-0.03592886
-720.29702970	-0.03146440
-720.26402640	-0.02719712
-720.23102310	-0.02425258
-720.19801980	-0.02408269
-720.16501650	-0.02610649
-720.13201320	-0.02927037
-720.09900990	-0.03047722
-720.06600660	-0.02816874
-720.03300330	-0.02124440
-720.00000000	-0.01021362
-719.96699670	0.00376628
-719.93399340	0.01888108
-719.90099010	0.03396143
-719.86798680	0.04789870
-719.83498350	0.05980389
-719.80198020	0.06934199
-719.76897690	0.07592090
-719.73597360	0.07939114
-719.70297030	0.07942665
-719.66996700	0.07599740
-719.63696370	0.06893509
-719.60396040	0.05841722
-719.57095710	0.04416609
-719.53795380	0.02652800
-719.50495050	0.00643881
-719.47194719	-0.01428702
-719.43894389	-0.03355142
-719.40594059	-0.04921995
-719.37293729	-0.05943723
-719.33993399	-0.06407373
-719.30693069	-0.06284617
-719.27392739	-0.05727986
-719.24092409	-0.04821281
-719.20792079	-0.03739670
-719.17491749	-0.02586336
-719.14191419	-0.01508245
-719.10891089	-0.00695224
-719.07590759	-0.00257758
-719.04290429	-0.00328053
-719.00990099	-0.00810758
-718.97689769	-0.01600367
-718.94389439	-0.02481469
-718.91089109	-0.03335546
-718.87788779	-0.04061482
-718.84488449	-0.04600144
-718.81188119	-0.04929202
-718.77887789	-0.04985683
-718.74587459	-0.04748216
-718.71287129	-0.04305185
-718.67986799	-0.03646179
-718.64686469	-0.02927989
-718.61386139	-0.02244533
-718.58085809	-0.01667948
-718.54785479	-0.01231745
-718.51485149	-0.00901687
-718.48184818	-0.00653171
-718.44884488	-0.00419840
-718.41584158	-0.00229244
-718.38283828	-0.00102717
-718.34983498	-0.00043804
-718.31683168	-0.00028864
-718.28382838	-0.00056183
-718.25082508	-0.00145547
-718.21782178	-0.00341182
-718.18481848	-0.00678200
-718.15181518	-0.01117447
-718.11881188	-0.01547287
-718.08580858	-0.01820626
-718.05280528	-0.01764124
-718.01980198	-0.01363422
-717.98679868	-0.00694776
-717.95379538	0.00046257
-717.92079208	0.00576759
-717.88778878	0.00739643
-717.85478548	0.00408461
-717.82178218	-0.00344807
-717.78877888	-0.01411236
-717.75577558	-0.02559193
-717.72277228	-0.03622035
-717.68976898	-0.04479232
-717.65676568	-0.05057828
-717.62376238	-0.05346210
-717.59075908	-0.05373972
-717.55775578	-0.05184627
-717.52475248	-0.04845249
-717.49174917	-0.04421943
-717.45874587	-0.03977356
-717.42574257	-0.03550986
-717.39273927	-0.03170197
-717.35973597	-0.02859574
-717.32673267	-0.02606123
-717.29372937	-0.02422313
-717.26072607	-0.02275461
-717.22772277	-0.02196801
-717.19471947	-0.02197420
-717.16171617	-0.02347709
-717.12871287	-0.02640482
-717.09570957	-0.03031551
-717.06270627	-0.03306944
-717.02970297	-0.03313441
-716.99669967	-0.02909286
-716.96369637	-0.02081308
-716.93069307	-0.00977041
-716.89768977	0.00167094
-716.86468647	0.01091742
-716.83168317	0.01647602
-716.79867987	0.01842945
-716.76567657	0.01771096
-716.73267327	0.01587945
-716.69966997	0.01401400
-716.66666667	0.01234485
-716.63366337	0.01064581
-716.60066007	0.00908209
-716.56765677	0.00769783
-716.53465347	0.00710815
-716.50165017	0.00757577
-716.46864686	0.00971941
-716.43564356	0.01322992
-716.40264026	0.01760916
-716.36963696	0.02176727
-716.33663366	0.02504878
-716.30363036	0.02704878
-716.27062706	0.02833993
-716.23762376	0.02959539
-716.20462046	0.03140584
-716.17161716	0.03390551
-716.13861386	0.03659618
-716.10561056	0.03849487
-716.07260726	0.03857419
-716.03960396	0.03574599
-716.00660066	0.02940941
-715.97359736	0.02012369
-715.94059406	0.00837656
-715.90759076	-0.00440442
-715.87458746	-0.01662899
-715.84158416	-0.02730572
-715.80858086	-0.03509034
-715.77557756	-0.04016012
-715.74257426	-0.04294270
-715.70957096	-0.04436943
-715.67656766	-0.04529852
-715.64356436	-0.04690124
-715.61056106	-0.05002011
-715.57755776	-0.05514461
-715.54455446	-0.06222275
-715.51155116	-0.07069282
-715.47854785	-0.07904459
-715.44554455	-0.08500789
-715.41254125	-0.08701149
-715.37953795	-0.08392266
-715.34653465	-0.07590496
-715.31353135	-0.06465264
-715.28052805	-0.05129715
-715.24752475	-0.03769527
-715.21452145	-0.02494583
-715.18151815	-0.01312721
-715.14851485	-0.00200393
-715.11551155	0.00922242
-715.08250825	0.02071052
-715.04950495	0.03212518
-715.01650165	0.04259534
-714.98349835	0.05105800
-714.95049505	0.05660390
-714.91749175	0.05865679
-714.88448845	0.05753623
-714.85148515	0.05365863
-714.81848185	0.04756655
-714.78547855	0.04029976
-714.75247525	0.03335552
-714.71947195	0.02778349
-714.68646865	0.02503397
-714.65346535	0.02528653
-714.62046205	0.02841933
-714.58745875	0.03333752
-714.55445545	0.03888164
-714.52145215	0.04407778
-714.48844884	0.04804244
-714.45544554	0.05100778
-714.42244224	0.05308743
-714.38943894	0.05424691
-714.35643564	0.05488521
-714.32343234	0.05452567
-714.29042904	0.05326293
-714.25742574	0.04985200
-714.22442244	0.04426421
-714.19141914	0.03564795
-714.15841584	0.02460774
-714.12541254	0.01231700
-714.09240924	0.00027172
-714.05940594	-0.00996250
-714.02640264	-0.01732536
-713.99339934	-0.02195024
-713.96039604	-0.02419892
-713.92739274	-0.02495635
-713.89438944	-0.02508823
-713.86138614	-0.02506542
-713.82838284	-0.02546656
-713.79537954	-0.02624067
-713.76237624	-0.02740697
-713.72937294	-0.02869791
-713.69636964	-0.02973429
-713.66336634	-0.02979675
-713.63036304	-0.02892025
-713.59735974	-0.02718147
-713.56435644	-0.02528515
-713.53135314	-0.02394712
-713.49834983	-0.02352203
-713.46534653	-0.02354168
-713.43234323	-0.02367632
-713.39933993	-0.02323041
-713.36633663	-0.02214673
-713.33333333	-0.02050444
-713.30033003	-0.01823769
-713.26732673	-0.01543430
-713.23432343	-0.01221044
-713.20132013	-0.00813901
-713.16831683	-0.00382316
-713.13531353	0.00021432
-713.10231023	0.00290938
-713.06930693	0.00315342
-713.03630363	0.00066903
-713.00330033	-0.00395571
-712.97029703	-0.00980684
-712.93729373	-0.01494601
-712.90429043	-0.01874613
-712.87128713	-0.02009966
-712.83828383	-0.01891245
-712.80528053	-0.01560380
-712.77227723	-0.01068543
-712.73927393	-0.00503097
-712.70627063	0.00053340
-712.67326733	0.00520522
-712.64026403	0.00836960
-712.60726073	0.00984670
-712.57425743	0.00984153
-712.54125413	0.00874887
-712.50825083	0.00759330
-712.47524752	0.00692137
-712.44224422	0.00682836
-712.40924092	0.00701977
-712.37623762	0.00702403
-712.34323432	0.00645251
-712.31023102	0.00547585
-712.27722772	0.00426476
-712.24422442	0.00287128
-712.21122112	0.00175515
-712.17821782	0.00070458
-712.14521452	0.00026018
-712.11221122	0.00007294
-712.07920792	0.00037565
-712.04620462	0.00074722
-712.01320132	0.00135952
-711.98019802	0.00229986
-711.94719472	0.00324359
-711.91419142	0.00476115
-711.88118812	0.00616311
-711.84818482	0.00708919
-711.81518152	0.00688748
-711.78217822	0.00469549
-711.74917492	0.00116625
-711.71617162	-0.00322620
-711.68316832	-0.00755258
-711.65016502	-0.01061960
-711.61716172	-0.01236010
-711.58415842	-0.01249140
-711.55115512	-0.01094304
-711.51815182	-0.00801645
-711.48514851	-0.00353137
-711.45214521	0.00185709
-711.41914191	0.00796776
-711.38613861	0.01339360
-711.35313531	0.01801297
-711.32013201	0.02131080
-711.28712871	0.02307693
-711.25412541	0.02417024
-711.22112211	0.02447733
-711.18811881	0.02419216
-711.15511551	0.02308863
-711.12211221	0.02042702
-711.08910891	0.01608173
-711.05610561	0.00987577
-711.02310231	0.00251377
-710.99009901	-0.00526189
-710.95709571	-0.01204956
-710.92409241	-0.01703429
-710.89108911	-0.01983793
-710.85808581	-0.02030699
-710.82508251	-0.01858119
-710.79207921	-0.01484909
-710.75907591	-0.00926932
-710.72607261	-0.00255822
-710.69306931	0.00475710
-710.66006601	0.01149143
-710.62706271	0.01691173
-710.59405941	0.02020474
-710.56105611	0.02143655
-710.52805281	0.02103130
-710.49504950	0.01957503
-710.46204620	0.01799880
-710.42904290	0.01627989
-710.39603960	0.01402426
-710.36303630	0.01106847
-710.33003300	0.00669191
-710.29702970	0.00067277
-710.26402640	-0.00666554
-710.23102310	-0.01428112
-710.19801980	-0.02080084
-710.16501650	-0.02488609
-710.13201320	-0.02543995
-710.09900990	-0.02239752
-710.06600660	-0.01655420
-710.03300330	-0.00971996
-710.00000000	-0.00312578
-709.96699670	0.00177593
-709.93399340	0.00468172
-709.90099010	0.00559473
-709.86798680	0.00476558
-709.83498350	0.00270310
-709.80198020	-0.00022828
-709.76897690	-0.00309121
-709.73597360	-0.00536492
-709.70297030	-0.00617420
-709.66996700	-0.00477167
-709.63696370	-0.00148483
-709.60396040	0.00356691
-709.57095710	0.00959559
-709.53795380	0.01522481
-709.50495050	0.01995614
-709.47194719	0.02299084
-709.43894389	0.02430879
-709.40594059	0.02456386
-709.37293729	0.02347208
-709.33993399	0.02165690
-709.30693069	0.01893567
-709.27392739	0.01490870
-709.24092409	0.00976914
-709.20792079	0.00357684
-709.17491749	-0.00263400
-709.14191419	-0.00806872
-709.10891089	-0.01170970
-709.07590759	-0.01263511
-709.04290429	-0.01080921
-709.00990099	-0.00625219
-708.97689769	0.00027731
-708.94389439	0.00804884
-708.91089109	0.01599538
-708.87788779	0.02346146
-708.84488449	0.03009474
-708.81188119	0.03533970
-708.77887789	0.03841751
-708.74587459	0.03852854
-708.71287129	0.03471396
-708.67986799	0.02699130
-708.64686469	0.01656617
-708.61386139	0.00459829
-708.58085809	-0.00643150
-708.54785479	-0.01519048
-708.51485149	-0.02134955
-708.48184818	-0.02502986
-708.44884488	-0.02677005
-708.41584158	-0.02709003
-708.38283828	-0.02600511
-708.34983498	-0.02351183
-708.31683168	-0.01955258
-708.28382838	-0.01485058
-708.25082508	-0.01077818
-708.21782178	-0.00751821
-708.18481848	-0.00636528
-708.15181518	-0.00723591
-708.11881188	-0.00976040
-708.08580858	-0.01394957
-708.05280528	-0.01888832
-708.01980198	-0.02315282
-707.98679868	-0.02611423
-707.95379538	-0.02699540
-707.92079208	-0.02457616
-707.88778878	-0.01882681
-707.85478548	-0.01002424
-707.82178218	0.00126350
-707.78877888	0.01330872
-707.75577558	0.02489512
-707.72277228	0.03478633
-707.68976898	0.04152840
-707.65676568	0.04403712
-707.62376238	0.04211261
-707.59075908	0.03579021
-707.55775578	0.02614318
-707.52475248	0.01467770
-707.49174917	0.00332746
-707.45874587	-0.00661127
-707.42574257	-0.01434471
-707.39273927	-0.02001519
-707.35973597	-0.02412568
-707.32673267	-0.02704383
-707.29372937	-0.02856050
-707.26072607	-0.02811446
-707.22772277	-0.02462718
-707.19471947	-0.01741606
-707.16171617	-0.00622825
-707.12871287	0.00760855
-707.09570957	0.02257156
-707.06270627	0.03620399
-707.02970297	0.04627203
-706.99669967	0.05075837
-706.96369637	0.04903832
-706.93069307	0.04106590
