Time_ps,Pulse
76.0986328125,-321.842307589312
76.1474609375,-318.226298898016
76.1962890625,-321.435472839529
76.2451171875,-329.26133240336
76.2939453125,-331.055342804969
76.3427734375,-339.66434851082
76.3916015625,-346.103085540988
76.4404296875,-358.442222817842
76.4892578125,-373.454800990394
76.5380859375,-383.431831927327
76.5869140625,-389.945507135666
76.6357421875,-395.274210071174
76.6845703125,-405.317486097435
76.7333984375,-411.082551183923
76.7822265625,-418.104467478639
76.8310546875,-417.051644947662
76.8798828125,-417.763510432902
76.9287109375,-418.078758544351
76.9775390625,-418.23542277004
77.0263671875,-422.932719135053
77.0751953125,-430.37954332988
77.1240234375,-438.221022128647
77.1728515625,-442.594268796509
77.2216796875,-448.599948911059
77.2705078125,-455.890982894749
77.3193359375,-458.083745963793
77.3681640625,-462.571550050949
77.4169921875,-474.110081179402
77.4658203125,-474.348348763119
77.5146484375,-466.841474712038
77.5634765625,-467.77879463501
77.6123046875,-466.326737422656
77.6611328125,-460.352667370547
77.7099609375,-453.113336866234
77.7587890625,-447.888783526579
77.8076171875,-441.687282191612
77.8564453125,-431.414642229288
77.9052734375,-421.736198420441
77.9541015625,-414.122931744174
78.0029296875,-402.1092007365
78.0517578125,-393.797066384171
78.1005859375,-382.326145875966
78.1494140625,-361.231641928432
78.1982421875,-350.611925069936
78.2470703125,-331.508472109347
78.2958984375,-309.083824076852
78.3447265625,-274.572836664447
78.3935546875,-252.399052135063
78.4423828125,-218.141892211282
78.4912109375,-183.030630350402
78.5400390625,-142.54813255411
78.5888671875,-87.2189359949361
78.6376953125,-34.9774066119648
78.6865234375,26.4142255139972
78.7353515625,86.5730070684524
78.7841796875,147.495947975021
78.8330078125,211.165976062332
78.8818359375,277.676139083914
78.9306640625,343.184891368663
78.9794921875,416.945710906999
79.0283203125,482.620903235032
79.0771484375,553.350650131661
79.1259765625,629.033946287784
79.1748046875,703.329321601618
79.2236328125,776.613638205012
79.2724609375,840.6355233881
79.3212890625,888.355167814685
79.3701171875,922.039730776971
79.4189453125,944.61154798829
79.4677734375,939.762696107567
79.5166015625,911.986646722692
79.5654296875,864.297053598206
79.6142578125,812.743268637227
79.6630859375,740.577397863593
79.7119140625,669.627915618987
79.7607421875,582.020013536478
79.8095703125,507.667745108925
79.8583984375,423.455919824769
79.9072265625,349.872056197134
79.9560546875,275.414469543522
80.0048828125,204.73501519257
80.0537109375,136.635406138529
80.1025390625,79.9094852100189
80.1513671875,24.0762301094309
80.2001953125,-27.1985304473024
80.2490234375,-73.3308281197954
80.2978515625,-110.748208195835
80.3466796875,-143.72832999864
80.3955078125,-174.058870537827
80.4443359375,-199.457666879158
80.4931640625,-226.416642664962
80.5419921875,-250.68586387924
80.5908203125,-270.866670526893
80.6396484375,-291.614815205094
80.6884765625,-311.377195660379
80.7373046875,-329.199251155602
80.7861328125,-337.165098127347
80.8349609375,-343.421493535616
80.8837890625,-341.438948373897
80.9326171875,-338.397109340269
80.9814453125,-335.355781804091
81.0302734375,-328.598702550229
81.0791015625,-310.212772042028
81.1279296875,-294.025894971472
81.1767578125,-273.768908470599
81.2255859375,-252.629049529172
81.2744140625,-241.579789959114
81.3232421875,-218.850078603998
81.3720703125,-205.145630225312
81.4208984375,-191.374377831678
81.4697265625,-181.783112302906
81.5185546875,-174.995096043937
81.5673828125,-167.255231671478
81.6162109375,-173.282399086304
81.6650390625,-168.52652885508
81.7138671875,-164.727704252261
81.7626953125,-165.75032947657
81.8115234375,-171.410804807246
81.8603515625,-167.143631452829
81.9091796875,-166.900743229055
81.9580078125,-166.894757984299
82.0068359375,-162.037069106133
82.0556640625,-157.914767442759
82.1044921875,-151.922750646948
82.1533203125,-144.685237732304
82.2021484375,-144.14737767214
82.2509765625,-139.686308756963
82.2998046875,-136.346085205025
82.3486328125,-138.244326077969
82.3974609375,-136.721602516933
82.4462890625,-142.694494708684
82.4951171875,-142.757127534637
82.5439453125,-143.372680309599
